season,season_start_year,month,geography,estimate_50_64_years,estimate_ge_65_years,estimate_6_months_4_years,estimate_5_12_years,estimate_13_17_years,estimate_18_49_years,ci_lower_50_64_years,ci_lower_ge_65_years,ci_lower_6_months_4_years,ci_lower_5_12_years,ci_lower_13_17_years,ci_lower_18_49_years,ci_upper_50_64_years,ci_upper_ge_65_years,ci_upper_6_months_4_years,ci_upper_5_12_years,ci_upper_13_17_years,ci_upper_18_49_years,sample_size_50_64_years,sample_size_ge_65_years,sample_size_6_months_4_years,sample_size_5_12_years,sample_size_13_17_years,sample_size_18_49_years
2023-24,2023,7,Region 3,48.9,59.6,36.1,53.4,47.3,24,43.8,53.3,29.1,50.5,40.7,19.1,54,65.8,43.2,56.2,53.8,28.9,2309,4660,2411,909,856,3577
2023-24,2023,7,Region 4,42.4,54.8,38.9,45.7,36.9,23.3,35.8,49.3,32.2,39.9,32.7,16.3,49,60.3,45.5,51.5,41.1,30.2,893,2457,2416,2324,3693,4778
2023-24,2023,7,Region 5,44.1,62.1,35.8,56.5,44,26.3,41.3,57.4,30.4,51.3,41,19,47,66.9,41.3,61.8,46.9,33.6,4520,1751,3610,1993,1036,2784
2023-24,2023,7,Region 6,40.3,60.3,31.8,48.6,42.2,25.7,37.6,55.2,27.8,42.5,37.5,22.4,43,65.5,35.7,54.8,47,29,4277,569,4527,5012,1864,1840
2023-24,2023,7,Region 7,42.2,64.7,36.5,53.2,45.9,33.2,35.2,57.8,30.3,48.6,41.5,28.8,49.3,71.6,42.7,57.8,50.3,37.5,736,1581,5054,4538,3757,2771
2023-24,2023,7,Region 8,34.3,54.6,32.3,47.3,49.8,26,28.4,50.3,24.8,42.2,44.5,19.4,40.2,58.8,39.7,52.4,55,32.7,4934,5044,4970,1284,929,3161
2023-24,2023,7,Region 9,40.3,53.3,38.5,51.9,44.7,21.7,35.2,48.1,32.4,49,41,15.1,45.4,58.5,44.6,54.9,48.4,28.3,4704,896,2897,1423,2687,1046
2023-24,2023,8,National,34.4,63.6,35.1,58.9,43.2,35,29,59.7,29.4,54.5,38.8,30.7,39.8,67.4,40.9,63.4,47.5,39.2,5074,4265,1166,3002,972,1132
2023-24,2023,8,Region 1,40.4,60,40.8,57.7,47.2,26.4,34.7,55.1,37.3,50.9,43.4,22,46.1,64.9,44.3,64.4,51,30.8,5243,1823,2091,3246,5323,370
2023-24,2023,8,Region 10,33,55.3,36.1,47.7,39.5,29.3,29.3,51.8,30.7,43.5,32.1,25.9,36.6,58.8,41.5,51.9,46.9,32.7,3515,4950,3777,748,3112,4588
2023-24,2023,8,Region 2,43.2,63.5,39.1,45,49.7,22.4,39.5,58.7,34.3,38.4,44,18.3,46.8,68.3,43.9,51.5,55.5,26.6,2631,3180,2966,5150,5039,3840
2023-24,2023,8,Region 3,50,63.8,38.2,56.7,51,35.7,47.3,60.4,32.6,52.6,45.4,29,52.7,67.1,43.9,60.8,56.5,42.3,4908,4671,1979,3217,1821,311
2023-24,2023,8,Region 4,38.6,64.3,32.3,52,48,31.1,33.4,58.4,28.2,46.9,41.6,23.7,43.8,70.3,36.5,57,54.4,38.5,5374,3342,2831,1768,2958,1719
2023-24,2023,8,Region 5,40.9,60.1,38.2,50,44.9,28.5,34.6,56.6,32.9,46.4,38.7,24.8,47.2,63.7,43.6,53.7,51.1,32.3,2922,5006,5047,1051,5277,4548
2023-24,2023,8,Region 6,46.2,58.8,42.3,48.7,45.4,32.3,42.9,52.8,37.9,42.2,39.7,29,49.5,64.8,46.7,55.2,51.1,35.5,339,4374,707,3771,1269,5471
2023-24,2023,8,Region 7,43.3,63.5,42.8,51.1,51.2,23.1,39,60.5,38.1,44.9,44.4,15.9,47.5,66.6,47.5,57.4,58,30.3,1286,4809,2070,2458,5310,2735
2023-24,2023,8,Region 8,44.1,53.2,34,55.9,45.6,32.5,37.7,49.2,30.8,52.5,39,26.4,50.6,57.3,37.3,59.2,52.2,38.6,3428,3441,4725,3378,2858,3074
2023-24,2023,8,Region 9,48.1,57.7,45.7,43,47.3,35.9,42.8,52.7,39.8,37.1,40.5,30.1,53.4,62.7,51.5,48.9,54.1,41.7,1972,2265,5095,912,1884,4760
2023-24,2023,9,National,39.6,65.9,41.1,50.1,45,27.4,32.6,58.5,36.2,46.5,41.7,21.1,46.7,73.2,45.9,53.7,48.4,33.7,2058,5217,4658,1125,5156,3545
2023-24,2023,9,Region 1,43.1,53.5,30.5,54.4,44.7,36.8,37.8,48.9,24.5,49.4,39.1,31.7,48.4,58.1,36.6,59.5,50.3,41.9,2721,4832,5468,3623,1226,260
2023-24,2023,9,Region 10,47.4,60.7,34.6,50.3,48.1,31.1,41.2,55.1,30.5,43.9,41.5,24.6,53.6,66.4,38.8,56.7,54.8,37.5,1198,2411,2455,4592,1806,5119
2023-24,2023,9,Region 2,41.9,59.8,32.4,51.1,50.7,29.5,36.3,55.1,25.5,47,43.6,25.5,47.5,64.4,39.2,55.1,57.8,33.6,4805,1348,2028,1913,4660,2366
2023-24,2023,9,Region 3,44.1,64.5,40.6,52.4,46,28.2,41,58.2,36.1,46.1,41.3,22,47.3,70.8,45.1,58.6,50.8,34.5,5148,2202,373,1280,5443,3987
2023-24,2023,9,Region 4,37.7,59.3,34.9,54.2,47.1,25.4,33.1,51.9,32.2,48.5,43.4,20.7,42.2,66.7,37.6,59.8,50.7,30,801,262,4839,800,2627,3292
2023-24,2023,9,Region 5,50,64.7,38.8,56,46.4,37.5,44,61.1,34.6,51.1,40.7,34.3,56,68.2,43,60.9,52,40.7,1629,3856,2074,1106,1087,3988
2023-24,2023,9,Region 6,46.5,59.1,49.6,54.5,44.7,30.9,43.2,56.2,43.4,51.2,41,24.4,49.9,61.9,55.9,57.8,48.4,37.4,5220,2843,1614,1994,323,5384
2023-24,2023,9,Region 7,41,55.5,39.4,49.1,52.4,34.7,37.7,49.8,35.9,45.6,47.2,31.5,44.3,61.2,43,52.6,57.5,37.9,2016,1589,4036,3964,3104,939
2023-24,2023,9,Region 8,44.6,66,36.5,50.1,37.7,26.8,38.5,61.9,30.3,43.2,34.8,22,50.6,70.2,42.8,56.9,40.6,31.6,4091,4289,2905,3507,5442,1645
2023-24,2023,9,Region 9,48.8,60.9,39.4,54.7,49,33.4,42.8,57,32.8,48.7,45.9,28.3,54.9,64.7,46,60.7,52,38.5,4621,5304,3199,1491,440,4390
2023-24,2023,10,National,49.5,55.1,44.8,52.6,47.2,30.6,45.6,48.4,41.2,46.9,43.5,27.8,53.4,61.7,48.4,58.3,50.9,33.5,1077,3180,5298,2836,5493,3010
2023-24,2023,10,Region 1,40.8,61,37.8,51.5,45.9,26.7,34.9,56.7,32.9,46.8,39.8,23.3,46.6,65.2,42.7,56.1,52.1,30.1,3088,2502,4819,3759,4386,2285
2023-24,2023,10,Region 10,44.4,60.5,30.9,43.2,47.3,29.9,39.5,55.8,23.7,35.8,41,25.6,49.3,65.2,38.1,50.7,53.6,34.1,348,2079,3666,444,521,3161
2023-24,2023,10,Region 2,43.3,61.7,43.2,52.8,42.7,32.7,38.3,57.8,39.3,50.1,38,29.8,48.2,65.6,47,55.5,47.3,35.6,2790,4581,3274,3286,4873,2761
2023-24,2023,10,Region 3,44.1,66.1,36.7,46.3,48.8,27.1,38.1,61.2,33.6,42.5,46.2,23.2,50.2,71.1,39.8,50.2,51.4,31.1,2935,3567,4500,1165,1226,2638
2023-24,2023,10,Region 4,48.3,59.7,38.2,52.6,50.5,34.7,43.7,52.7,32.9,48.9,43.9,28.1,52.9,66.7,43.5,56.3,57,41.4,3345,4711,3526,4423,1457,5324
2023-24,2023,10,Region 5,39.7,64,33.6,45.6,49.6,26,36.3,58.2,29.9,42.9,43.3,21.3,43.1,69.9,37.2,48.3,56,30.7,2237,3411,1442,3201,1855,2603
2023-24,2023,10,Region 6,41.2,59.7,36.3,47.7,38.8,32.1,38.2,56.9,31,43.8,32.9,26.8,44.1,62.5,41.6,51.6,44.8,37.3,2480,426,2160,5428,3684,829
2023-24,2023,10,Region 7,49.2,68.2,42.2,55.2,49.5,31.4,44.7,64.6,36.7,51.6,46,28,53.8,71.7,47.6,58.8,53.1,34.9,2583,2251,2529,5063,5379,863
2023-24,2023,10,Region 8,41.5,59.2,39.5,47.8,48.7,27.2,37.9,55.1,36,43.5,46,20.5,45.1,63.4,43,52.1,51.3,33.9,971,1252,1124,2968,601,4785
2023-24,2023,10,Region 9,45.7,55,36.8,60.5,49.4,30.5,38.5,50.4,32.4,55.5,46.5,26.5,52.9,59.5,41.2,65.6,52.2,34.4,4414,3692,996,4782,5478,3068
2023-24,2023,11,National,47.5,56.2,34.5,54.7,51.6,36,41.6,52.1,29.4,50.4,47.6,33,53.3,60.4,39.5,59,55.6,39.1,5021,504,2434,3603,1410,2808
2023-24,2023,11,Region 1,47.9,63.8,39.5,51.5,40.2,28.3,44.9,59.6,34.9,45,34.3,21.4,50.9,67.9,44,57.9,46.2,35.2,4374,1099,2777,1097,4360,1627
2023-24,2023,11,Region 10,41.3,60,34.8,50.8,46.5,28.1,34,56.1,29.4,45.2,40.4,21.2,48.6,63.8,40.2,56.4,52.6,35,4737,4646,4516,4126,4310,1801
2023-24,2023,11,Region 2,44.6,58.6,37.5,53.6,40.4,33.5,38.2,52.3,30.9,46.5,33.9,29,51,64.8,44.2,60.7,46.9,38,4499,738,1359,659,4327,3992
2023-24,2023,11,Region 3,43,59.4,39.8,52.5,49.4,32.2,40.1,55.9,34,46.5,42.1,25.4,45.8,62.9,45.6,58.5,56.8,38.9,3795,1781,3391,1131,1820,2487
2023-24,2023,11,Region 4,42.1,58.6,39.8,50.9,44.9,27.7,38,54.8,32.3,44.1,38.8,22.4,46.1,62.4,47.3,57.7,51.1,33,4477,719,4075,446,3306,3033
2023-24,2023,11,Region 5,49.2,67.8,30.9,49.3,46.3,35.2,43.9,64.9,24.2,43.8,42.7,29.6,54.5,70.8,37.5,54.8,49.9,40.9,2982,4772,3089,4397,1649,263
2023-24,2023,11,Region 6,40.9,61.8,43.6,51.1,51.7,39.9,34.1,58.5,37.9,45.4,45.4,35.8,47.6,65.2,49.4,56.8,58.1,44,639,2040,922,2340,1358,2158
2023-24,2023,11,Region 7,41.4,68.2,42.1,53,44,24.6,38.1,63.5,35.8,46.6,38.5,20,44.7,72.9,48.5,59.4,49.4,29.3,5491,3285,549,5440,2893,4964
2023-24,2023,11,Region 8,47.3,62.2,35.8,51.4,45.6,31.1,44.3,58.7,31.6,45.2,42.8,25.1,50.4,65.7,40.1,57.6,48.4,37.2,5349,1282,5344,485,373,2225
2023-24,2023,11,Region 9,46.6,63.3,40.7,49.2,47.7,31.9,39.9,56.9,36.3,42.2,44.4,28.3,53.3,69.7,45.1,56.3,51,35.6,2514,2135,1765,2067,3924,5417
2023-24,2023,12,National,44.5,54.9,35,49.9,50.7,27.3,37.3,50,27.9,43.2,44.1,21.8,51.8,59.7,42.2,56.6,57.2,32.9,574,2048,3208,376,3151,5470
2023-24,2023,12,Region 1,45,60,40.2,45.3,49.5,36.1,42.4,56.7,33.4,40.5,42.4,31.4,47.6,63.4,47,50.1,56.7,40.7,736,5405,1454,1979,1473,895
2023-24,2023,12,Region 10,37.8,54.8,34.1,53.2,47.7,32.2,32.5,51.5,26.9,50.6,40.2,27.1,43.1,58.2,41.3,55.8,55.1,37.4,3732,2119,273,4452,4619,4247
2023-24,2023,12,Region 2,46.6,57.2,37.9,56.5,43.9,33.2,43.2,52.4,34.1,51.1,41.2,27.6,50,62.1,41.8,62,46.6,38.8,3977,4956,5091,5169,3562,875
2023-24,2023,12,Region 3,42.2,62.1,38.3,47.3,44.6,35.1,38.9,55.2,32.7,44.3,41.7,30.8,45.6,69.1,43.9,50.3,47.6,39.3,2124,527,4574,4263,3185,1544
2023-24,2023,12,Region 4,42.1,66.4,45.2,45.4,42,35,36.9,60.6,39.4,41.8,35.3,32.3,47.3,72.2,51,48.9,48.7,37.8,5330,2002,2646,3325,4343,5412
2023-24,2023,12,Region 5,45.9,58.8,43.7,51.7,48.8,30.9,42.8,54.9,36.7,45.8,43.7,26.6,49.1,62.8,50.7,57.6,53.9,35.3,1818,1420,2950,2207,3928,284
2023-24,2023,12,Region 6,46.1,55.7,49.4,53.5,44.2,30.3,41,48.5,45.4,49.5,38.6,25.5,51.2,62.9,53.4,57.5,49.9,35.1,3730,2448,2866,4596,1068,1465
2023-24,2023,12,Region 7,42.6,57.1,38.7,55.7,51.1,33.6,37.4,50.3,33.6,50.4,44,26.9,47.8,63.9,43.8,61.1,58.2,40.4,1848,3811,5022,3517,4171,4920
2023-24,2023,12,Region 8,43.8,57.8,30.8,46.3,44.4,26.5,40.9,51.9,26.5,39.4,38.1,19.6,46.6,63.7,35.1,53.2,50.7,33.3,1177,1867,1029,654,4775,5314
2023-24,2023,12,Region 9,44.8,66.4,42.1,50.8,50.5,26.4,40.5,62.6,34.6,47.7,45.5,23.4,49,70.1,49.6,53.9,55.4,29.5,677,5242,3611,3679,3775,935
2024-25,2024,1,National,12.6,27.8,6,23.7,13.1,4.3,5.1,23.2,2.4,17.4,10.3,0,20.1,32.4,9.5,30.1,15.9,10.5,877,1488,3568,1843,4645,2141
2024-25,2024,1,Region 1,11.3,31.1,2.8,21.4,15.4,1,5,26.7,0,15.4,11.7,0,17.6,35.4,9.1,27.4,19,4.2,404,1933,4631,1508,1591,4539
2024-25,2024,1,Region 10,8,27.1,3.4,25.3,14.7,1,1.1,20.9,0,22.4,10.1,0,15,33.3,7.8,28.1,19.4,6,1661,5128,5129,3598,3402,1210
2024-25,2024,1,Region 2,9.6,27.8,11.1,21.1,19.3,4,3.3,21.7,7.7,14.9,14,0,16,33.9,14.4,27.3,24.7,10.5,3821,808,773,2511,4358,659
2024-25,2024,1,Region 3,15.5,39.8,15.9,21.6,21.5,3.1,8.7,36.1,10.7,15.1,14.2,0,22.2,43.5,21.1,28.2,28.8,8.1,3872,4457,2447,3041,2243,4484
2024-25,2024,1,Region 4,10.4,32.5,5.5,21.1,21.5,1,7,25,2,18,14.6,0,13.9,39.9,8.9,24.2,28.5,5.1,277,1948,3202,3680,3064,1812
2024-25,2024,1,Region 5,17.2,33.9,6.3,29,18.5,1.7,12.7,30.7,3.8,24.2,13.5,0,21.7,37.1,8.9,33.9,23.5,5.7,3674,1743,975,1764,2198,1908
2024-25,2024,1,Region 6,18.1,25.3,9.3,21.9,12.7,1,12.3,20.9,5.9,17.7,9.9,0,23.9,29.7,12.8,26.1,15.6,3.7,1038,4687,704,3964,1623,3004
2024-25,2024,1,Region 7,16.6,34.3,10.1,23.7,23.6,8,13.6,28.5,6.5,19.5,20.7,3.3,19.6,40.1,13.8,28,26.5,12.6,1266,4911,3566,2512,2556,4619
2024-25,2024,1,Region 8,18.2,26,15.6,22.4,17.9,5.6,11.4,22.6,8.8,18.2,13.3,0,25.1,29.4,22.3,26.6,22.6,12.7,4838,2879,2348,4839,5130,3561
2024-25,2024,1,Region 9,13.2,34.7,11.3,18.5,20.1,1,9.6,28.2,6,15,15.8,0,16.7,41.1,16.6,21.9,24.4,5.4,2640,1648,858,3295,264,4216
2024-25,2024,2,National,12.3,32.1,22,31.6,22.7,1,6.4,27.3,16.4,24.1,19.2,0,18.2,36.8,27.6,39.1,26.2,7.6,5260,3237,328,470,4011,4662
2024-25,2024,2,Region 1,21.2,34.1,18.7,28.1,21.4,12.1,16,27.2,12.3,25.2,18.6,8.5,26.5,41,25.2,31,24.1,15.7,823,628,1838,4057,3285,4656
2024-25,2024,2,Region 10,15.5,28.1,10.4,30.4,18.4,1.2,9.2,20.7,4.7,23,14.5,0,21.8,35.5,16,37.9,22.3,5.7,1478,264,5231,2237,1037,4174
2024-25,2024,2,Region 2,26.2,35.5,9,24.3,22.8,1.6,20.1,30.6,2.2,19.4,18.5,0,32.2,40.4,15.7,29.2,27,8.1,1662,908,5088,726,5004,4935
2024-25,2024,2,Region 3,20.7,37.4,11.2,19.9,21.1,2.4,15.4,33.8,7.7,17.4,17.9,0,25.9,40.9,14.7,22.5,24.3,5.4,376,3631,4140,5035,5256,358
2024-25,2024,2,Region 4,10.6,34.5,7.7,21.4,15.6,4.9,6.7,29.3,1.5,15.1,11.8,0,14.5,39.7,13.8,27.7,19.4,10,1100,4651,2400,2218,3275,2134
2024-25,2024,2,Region 5,13.6,27.4,10.2,23.1,15.9,2,7.9,23.5,5.3,19,12.9,0,19.2,31.3,15.2,27.1,18.8,6.3,571,3881,3246,985,5201,5106
2024-25,2024,2,Region 6,17.7,34.7,12.5,24,21.6,9.6,14.7,29.2,8.9,18.4,18.4,5.3,20.7,40.3,16.1,29.7,24.9,14,1885,5244,3232,2760,4387,596
2024-25,2024,2,Region 7,13.3,35.4,19.8,31.9,19.6,3,7.3,30.7,14.2,24.9,13.5,0,19.3,40.1,25.3,38.9,25.7,9.1,3400,1544,2779,2188,3106,3501
2024-25,2024,2,Region 8,16.2,31.5,12.3,21.4,15.5,4.2,9.8,27.2,8.9,16.1,10.2,0,22.6,35.8,15.7,26.7,20.9,8.7,4344,2433,3489,2990,3066,3795
2024-25,2024,2,Region 9,22.7,39.6,15.1,24.4,23.6,10,18.8,36.2,8.7,21.6,17.5,5,26.6,43,21.4,27.3,29.7,14.9,1194,4559,3518,4267,5151,2888
2024-25,2024,3,National,31.4,38.7,23,28.7,23,8.2,26.5,35.3,19.1,23.6,17.1,4.5,36.2,42.2,27,33.9,28.9,11.9,2914,4446,1466,2778,1490,4053
2024-25,2024,3,Region 1,22.7,39.5,13.1,29.7,25.9,12.3,16.4,36.4,6.2,25,18.8,9.7,29,42.5,20,34.4,33,14.8,1475,3803,1633,3585,1103,2322
2024-25,2024,3,Region 10,32.3,43.6,8.2,27.5,24.8,8.9,29.3,37.7,1,22,19.2,5.4,35.3,49.6,15.4,33,30.5,12.4,3823,2935,3102,5095,3321,3427
2024-25,2024,3,Region 2,19.3,38.5,20.9,27.1,29.2,6.3,13.3,31.1,13.5,23.5,24,0.8,25.2,46,28.3,30.6,34.5,11.7,2920,439,3710,2699,2592,4150
2024-25,2024,3,Region 3,28.2,40.5,20.5,22.4,25.3,8.5,21.1,36.7,15.1,16.7,21.1,1.8,35.3,44.2,26,28.1,29.5,15.2,543,1175,2815,5383,2229,5143
2024-25,2024,3,Region 4,25.3,34.2,19.1,23.4,29.9,12.3,21.6,31.3,12.7,18.9,24.8,7.6,28.9,37.1,25.4,27.8,35,17,991,1241,4678,750,2309,2052
2024-25,2024,3,Region 5,24.2,38.4,22.1,35.2,31.2,18.3,19,32,16.2,29.8,25.1,11.2,29.5,44.7,28,40.5,37.2,25.5,5209,1985,572,3181,2905,3918
2024-25,2024,3,Region 6,28.2,40.5,16.8,31.3,15.4,6.1,25,34.2,10.7,24.1,10.4,2.7,31.4,46.9,23,38.5,20.4,9.5,298,5452,4350,2183,2375,4969
2024-25,2024,3,Region 7,27.2,47.3,14.8,35.3,26.7,3.6,24.3,43.6,11.3,31.9,20.9,0,30.1,51,18.3,38.8,32.4,7.1,3974,5023,1898,2338,1378,2779
2024-25,2024,3,Region 8,23.7,39.2,21.3,30.7,24.7,14.4,19.5,34.8,15.9,26.3,19.2,11,27.9,43.7,26.8,35.2,30.2,17.9,3778,3009,1159,4240,1218,4639
2024-25,2024,3,Region 9,18.5,42,16,29.5,30.6,12.2,14.5,39.3,11.9,24.9,23.1,5.2,22.4,44.7,20.1,34.2,38,19.1,1574,3873,1196,5409,3900,4048
2024-25,2024,4,National,31,46.9,20.6,31.2,29.6,14.4,25.4,39.9,14.3,28.2,22.6,7.3,36.7,54,26.9,34.2,36.5,21.6,1908,4857,3983,4849,838,4723
2024-25,2024,4,Region 1,23.2,43.1,25.2,41.4,26.5,7.5,18.2,36.5,22.4,38.6,22.7,1.6,28.2,49.7,28.1,44.3,30.3,13.4,3740,994,4554,2324,856,658
2024-25,2024,4,Region 10,21.6,43.2,24.8,30.6,28.4,13.8,16.7,37.5,21.2,24.9,21.3,9.4,26.5,48.9,28.4,36.4,35.5,18.2,1668,2228,1052,3266,1125,2268
2024-25,2024,4,Region 2,23.7,41,26.5,30.9,30.5,11.6,17.4,35.5,22.4,24,23.3,5.2,30.1,46.4,30.6,37.7,37.7,18,523,743,3532,3699,3792,1035
2024-25,2024,4,Region 3,25,44.2,17.2,33.5,32.9,15.3,18,36.9,11.4,28.2,29.9,9.4,32.1,51.6,23.1,38.9,36,21.2,4093,1498,797,1943,3834,2359
2024-25,2024,4,Region 4,24.8,45.9,25.5,33.6,29,13.1,20.7,38.6,20.9,29.5,26.1,10.4,28.9,53.3,30.2,37.7,31.8,15.9,1621,1469,1325,1474,3815,4727
2024-25,2024,4,Region 5,18.1,43.3,21.5,30.7,28.9,16.5,13.5,36.5,16.5,23.3,26.1,12.9,22.6,50.1,26.4,38,31.7,20.1,1675,1365,734,905,2595,3731
2024-25,2024,4,Region 6,25.7,43,24.9,34.4,31,12.4,22,38.6,21.7,29.7,24.1,6.1,29.5,47.4,28,39.2,37.9,18.7,3755,4850,3649,4376,3806,1177
2024-25,2024,4,Region 7,29,43.4,23.7,35.2,30.5,13.4,25.2,38.6,21,31.3,25.8,10.9,32.8,48.2,26.4,39.1,35.2,15.9,744,1985,4901,5010,2878,4124
2024-25,2024,4,Region 8,29.2,40.1,19,28.4,34.8,13.3,22.1,33.5,11.7,23.6,29.9,9.8,36.3,46.8,26.2,33.2,39.7,16.8,3939,3617,1869,1574,2933,1193
2024-25,2024,4,Region 9,27.2,52.6,22.8,32.7,31.1,15.7,23.2,45.4,16.5,27.7,28.5,8.6,31.1,59.8,29,37.7,33.7,22.8,3830,2840,4965,1571,2388,1845
2024-25,2024,5,National,35.7,48.1,25.8,37,31.5,6.9,28.9,42.4,18.3,32.7,26.9,0,42.4,53.7,33.3,41.4,36.2,14.3,2407,2399,4373,724,3955,4158
2024-25,2024,5,Region 1,30.5,43.3,34,35.4,33.1,15.4,23.1,38.9,30.9,30.7,30,8.9,37.9,47.7,37.1,40,36.1,21.8,669,5459,4964,411,1924,3486
2024-25,2024,5,Region 10,33.4,43.4,19.8,34.9,35.1,14.6,29.6,38.7,17,31.7,30.5,8.9,37.3,48.2,22.6,38.1,39.7,20.2,2131,3214,5060,3436,1184,3453
2024-25,2024,5,Region 2,26,47.2,25.8,48.2,34.4,15.3,21.2,39.8,23.2,43,30.9,9.3,30.9,54.7,28.5,53.4,37.8,21.3,2921,1853,1186,4959,811,2117
2024-25,2024,5,Region 3,34.5,50.9,32.8,42.8,38.1,25.2,27.7,48,30,38.4,33.1,19.8,41.4,53.8,35.5,47.2,43.1,30.7,2059,4841,2249,2453,414,391
2024-25,2024,5,Region 4,29.9,49.5,20.5,31.4,34.2,22.5,23.6,45.3,15.1,24.7,28.6,18.7,36.2,53.7,25.8,38.2,39.7,26.2,3383,609,716,5020,1038,895
2024-25,2024,5,Region 5,33,45.7,30.9,38.3,36.3,14.1,29.7,42.6,27,33,31.5,10.3,36.4,48.9,34.9,43.5,41.1,17.8,3347,1403,3689,3073,3203,2943
2024-25,2024,5,Region 6,38.5,44.8,30.1,32.5,37.1,22.2,34.4,39.1,24.6,29.2,34.3,15.2,42.6,50.5,35.7,35.8,39.9,29.1,3330,3730,3248,5144,4515,2533
2024-25,2024,5,Region 7,33.6,51.9,25.1,43.7,35.8,23.8,26.5,49.3,17.8,39.2,33.1,20.4,40.7,54.4,32.4,48.2,38.4,27.3,1813,3808,5155,874,1983,4113
2024-25,2024,5,Region 8,28.4,39.6,22.5,37.7,30.9,18.4,25.2,37.1,19.6,32.2,28.3,13.1,31.5,42.2,25.4,43.2,33.5,23.8,905,4061,694,1252,3661,4757
2024-25,2024,5,Region 9,24.8,51.7,25.2,37.7,37.2,17.5,18.2,44.6,18.5,31.1,29.9,14.6,31.5,58.8,31.8,44.3,44.5,20.5,3962,4379,5152,4461,5014,4808
2024-25,2024,6,National,37.4,59.4,34.4,40.6,40.9,14.4,33.6,54,29.2,33.3,34.6,8.6,41.2,64.7,39.7,47.9,47.3,20.3,508,635,4237,3329,570,4152
2024-25,2024,6,Region 1,32,44.9,29.7,46.4,36.3,20.6,28.3,37.5,24.2,40.2,31.5,15.4,35.7,52.2,35.1,52.7,41.1,25.9,3263,4230,5297,1580,2016,5308
2024-25,2024,6,Region 10,33.5,53.4,29.7,44.8,44,20.7,26.3,48.2,24.9,39.5,39.9,16.1,40.6,58.7,34.4,50.1,48.1,25.3,2130,2975,1929,5289,3963,5215
2024-25,2024,6,Region 2,37.7,49.8,31.6,41.8,48,18,30.9,45,29.1,35.8,43.6,10.7,44.4,54.6,34.1,47.7,52.4,25.2,5252,282,2895,1835,1946,5323
2024-25,2024,6,Region 3,40.6,52,28.5,44.4,37.9,20.8,34.6,48.8,26,41.4,32.9,15.6,46.6,55.3,31,47.4,42.8,26,4965,2095,1716,3169,1615,1468
2024-25,2024,6,Region 4,33.7,49,28.2,47,40.3,24.9,26.7,44.7,21.7,44,36.8,19.9,40.8,53.2,34.7,50,43.8,29.8,3519,2643,2625,2837,4488,1362
2024-25,2024,6,Region 5,36.1,48.2,29.4,41.3,36,19,29.8,41.4,24.8,35.8,33.2,11.7,42.4,55.1,34,46.7,38.8,26.2,2301,1054,4847,1972,1110,2696
2024-25,2024,6,Region 6,35.4,51.5,39.5,38,41.4,19.5,30.8,46.5,33,32.8,37.2,14.5,40.1,56.5,46.1,43.2,45.6,24.5,1982,538,1957,2951,3594,2579
2024-25,2024,6,Region 7,34.5,48.4,29.8,40.3,38.7,25.2,28.5,42.5,24.3,34,34,21.8,40.5,54.2,35.3,46.6,43.5,28.5,5261,4254,1084,2229,3765,4102
2024-25,2024,6,Region 8,37.3,53.8,21.8,40.8,34.4,27.5,32.9,47,19,37.1,27.1,25,41.7,60.6,24.7,44.5,41.7,30.1,1850,3645,3630,2962,2686,2174
2024-25,2024,6,Region 9,23.8,56.2,32.5,39.9,42.1,30.5,19.5,53.1,28.8,36.6,35.5,27.8,28.2,59.2,36.1,43.1,48.7,33.2,4596,5040,4125,3200,2810,3382
2024-25,2024,7,National,38.1,61.7,31.4,51.5,42.2,23.6,31,58,24,47,39.5,20,45.2,65.3,38.9,56,44.9,27.3,3523,1592,1847,1351,4111,1487
2024-25,2024,7,Region 1,41.7,59.3,36.2,46.8,47,23.1,38,55,29.3,39.8,41.9,19.9,45.4,63.6,43.2,53.8,52.1,26.3,3121,849,1523,2644,3063,788
2024-25,2024,7,Region 10,36.4,57.2,26.7,41.5,44.9,29.6,32.4,50.4,21.9,35.5,38.4,23.3,40.4,64,31.5,47.6,51.3,36,5068,1051,1958,4658,4221,952
2024-25,2024,7,Region 2,42.8,56.4,26.6,44.8,41.5,26.2,37.2,49.9,22.5,41.7,38.7,22.6,48.4,62.8,30.7,48,44.3,29.7,2315,3286,4657,5492,519,1204
2024-25,2024,7,Region 3,41.1,57.1,42.2,46.9,49.1,31.7,36.2,51.1,36.7,41.2,45.8,27.2,46,63.1,47.6,52.6,52.4,36.1,3895,5460,5364,1001,2141,4331
2024-25,2024,7,Region 4,38.9,53.5,32.2,43.1,38.9,27.1,33.2,47.9,29.4,37.1,33.1,24.6,44.6,59.2,35.1,49.2,44.7,29.7,5202,4472,2635,4090,2277,931
2024-25,2024,7,Region 5,38.1,58.1,33.1,44,37.8,22.7,31.5,53.6,29.9,40.2,32.6,15.5,44.7,62.6,36.3,47.7,43.1,29.8,1128,5486,5215,2349,4914,5468
2024-25,2024,7,Region 6,51.5,59,29.7,42.8,47.2,24.2,44,52.7,26.7,36.9,41.8,18,59,65.4,32.7,48.7,52.5,30.3,2779,3876,1510,5227,4312,450
2024-25,2024,7,Region 7,38.5,58,34.4,52.3,43.8,26.3,33.8,55.3,27.2,48.2,37,23,43.2,60.8,41.7,56.5,50.6,29.6,1509,1470,1308,2632,1001,3857
