season,season_start_year,month,geography,estimate_50_64_years,estimate_ge_65_years,estimate_6_months_4_years,estimate_5_12_years,estimate_13_17_years,estimate_18_49_years,ci_lower_50_64_years,ci_lower_ge_65_years,ci_lower_6_months_4_years,ci_lower_5_12_years,ci_lower_13_17_years,ci_lower_18_49_years,ci_upper_50_64_years,ci_upper_ge_65_years,ci_upper_6_months_4_years,ci_upper_5_12_years,ci_upper_13_17_years,ci_upper_18_49_years,sample_size_50_64_years,sample_size_ge_65_years,sample_size_6_months_4_years,sample_size_5_12_years,sample_size_13_17_years,sample_size_18_49_years
2021-22,2021,7,Region 10,,0.4,1.6,0.9,1.6,0.4,,0.2,0.8,0.5,0.8,0.2,,0.6,2.4,1.3,2.4,0.6,,9748,2892,4186,2056,10366
2021-22,2021,7,Region 2,,0.5,1.7,1.2,1.5,,,0.3,1,0.8,0.9,,,0.7,2.4,1.6,2.1,,,8494,3000,4018,2234,
2021-22,2021,7,Region 3,,,1.4,0.8,1,,,,0.9,0.5,0.6,,,,1.9,1.1,1.4,,,,7048,11067,6246,
2021-22,2021,7,Region 4,,,1.8,1.5,1.2,,,,1.3,1.1,0.8,,,,2.3,1.9,1.6,,,,7382,10763,5532,
2021-22,2021,7,Region 5,,0.7,1,0.7,0.7,0.2,,0.3,0.7,0.5,0.4,0.2,,1.1,1.3,0.9,1,0.2,,13185,5721,8303,4348,13928
2021-22,2021,7,Region 6,0.4,,2.2,1.1,1.3,0.1,0.2,,1.5,0.8,0.9,0.1,0.6,,2.9,1.4,1.7,0.1,6288,,6726,9400,4850,9002
2021-22,2021,7,Region 7,0.4,0.4,1.5,0.7,,,0.2,0.2,0.9,0.3,,,0.6,0.6,2.1,1.1,,,7792,11669,3200,4233,,
2021-22,2021,7,Region 8,,0.4,1.9,0.8,1.2,0.5,,0.2,1.1,0.4,0.6,0.3,,0.6,2.7,1.2,1.8,0.7,,11185,4200,6117,3477,12698
2021-22,2021,7,Region 9,,,2.2,1.3,1.3,,,,1.4,0.8,0.6,,,,3,1.8,2,,,,3905,6048,2780,
2021-22,2021,7,United States,0.3,0.4,1.8,1.1,1.1,0.3,0.3,0.4,1.6,1,0.9,0.3,0.3,0.4,2,1.2,1.3,0.3,77442,108726,48837,72442,36867,105671
2021-22,2021,8,Region 1,1.9,2,6.6,4.9,5.5,1.7,1.3,1.6,5.3,4.1,4.4,1.3,2.5,2.4,7.9,5.7,6.6,2.1,10112,13934,4763,8307,3167,11802
2021-22,2021,8,Region 10,1.2,2.3,5.1,3.8,4.1,1.3,0.8,1.9,3.7,2.9,2.9,1.1,1.6,2.7,6.5,4.7,5.3,1.5,6884,9748,2892,4186,2056,10366
2021-22,2021,8,Region 2,1,2.2,6.6,4.8,5,1.3,0.8,1.8,5.3,3.9,3.8,0.9,1.2,2.6,7.9,5.7,6.2,1.7,6411,8494,3000,4018,2234,8029
2021-22,2021,8,Region 3,2,2.1,6.3,4.6,4.5,1.8,1.4,1.3,5.3,4,3.7,1.4,2.6,2.9,7.3,5.2,5.3,2.2,8130,11143,7048,11067,6246,10501
2021-22,2021,8,Region 4,1.2,2.2,5.4,5.3,4.4,1.2,0.8,1.8,4.6,4.6,3.7,1,1.6,2.6,6.2,6,5.1,1.4,9540,14220,7382,10763,5532,12302
2021-22,2021,8,Region 5,1.3,2.3,4.4,3.3,4.7,1.1,1.1,1.7,3.6,2.8,3.9,0.9,1.5,2.9,5.2,3.8,5.5,1.3,10433,13185,5721,8303,4348,13928
2021-22,2021,8,Region 6,1.6,2.2,6.6,5.2,5.4,1.2,1.2,1.6,5.5,4.5,4.5,0.8,2,2.8,7.7,5.9,6.3,1.6,6288,9267,6726,9400,4850,9002
2021-22,2021,8,Region 7,1.5,1.9,6.1,4,3.2,1.1,1.1,1.5,4.9,3.2,2.2,0.9,1.9,2.3,7.3,4.8,4.2,1.3,7792,11669,3200,4233,2177,11397
2021-22,2021,8,Region 8,1,1.9,5.4,3.7,3.2,1.4,0.8,1.5,4.1,2.9,2.3,1.2,1.2,2.3,6.7,4.5,4.1,1.6,8063,11185,4200,6117,3477,12698
2021-22,2021,8,Region 9,1.7,3.8,7.7,5.7,5.6,2.1,0.9,2.6,6.2,4.7,4.2,1.3,2.5,5,9.2,6.7,7,2.9,3789,5881,3905,6048,2780,5646
2021-22,2021,8,United States,1.4,2.3,6.1,4.8,4.7,1.4,1.2,2.1,5.7,4.5,4.4,1.2,1.6,2.5,6.5,5.1,5,1.6,77442,108726,48837,72442,36867,105671
2021-22,2021,9,Region 1,11.3,17,21.4,19,17.1,7.8,10.1,15.8,19.3,17.6,15.3,7,12.5,18.2,23.5,20.4,18.9,8.6,10112,13934,4763,8307,3167,11802
2021-22,2021,9,Region 10,9.2,16,16.9,13.8,11.5,6.8,8.2,15,14.5,12.2,9.6,6.2,10.2,17,19.3,15.4,13.4,7.4,6884,9748,2892,4186,2056,10366
2021-22,2021,9,Region 2,9.1,18,23.5,19.3,16.6,6.4,8.1,16.6,21.1,17.6,14.6,5.6,10.1,19.4,25.9,21,18.6,7.2,6411,8494,3000,4018,2234,8029
2021-22,2021,9,Region 3,10.8,17.6,21.3,17.3,15.5,7,9.4,15.8,19.7,16.2,14.1,6.2,12.2,19.4,22.9,18.4,16.9,7.8,8130,11143,7048,11067,6246,10501
2021-22,2021,9,Region 4,8,15,15.4,13.2,12,4.9,7.2,14,14,12.2,10.9,4.3,8.8,16,16.8,14.2,13.1,5.5,9540,14220,7382,10763,5532,12302
2021-22,2021,9,Region 5,8.9,16.5,16.9,13.5,13.4,6.2,8.1,15.3,15.5,12.5,12.1,5.6,9.7,17.7,18.3,14.5,14.7,6.8,10433,13185,5721,8303,4348,13928
2021-22,2021,9,Region 6,7.9,15.6,17,13.9,13.7,4.7,6.7,14,15.4,12.8,12.3,4.1,9.1,17.2,18.6,15,15.1,5.3,6288,9267,6726,9400,4850,9002
2021-22,2021,9,Region 7,8.9,14.6,16.2,14,10.5,5.9,7.9,13.6,14.2,12.5,8.8,5.3,9.9,15.6,18.2,15.5,12.2,6.5,7792,11669,3200,4233,2177,11397
2021-22,2021,9,Region 8,9.4,16.9,17.3,13.4,11.7,7.1,8.4,15.7,15.2,12,10,6.5,10.4,18.1,19.4,14.8,13.4,7.7,8063,11185,4200,6117,3477,12698
2021-22,2021,9,Region 9,12.4,18.6,21.4,16.8,14.9,7.7,10,16.2,19.1,15.3,12.7,6.1,14.8,21,23.7,18.3,17.1,9.3,3789,5881,3905,6048,2780,5646
2021-22,2021,9,United States,9.3,16.5,18.4,15.1,13.6,6.1,8.9,16.1,17.8,14.7,13.1,5.9,9.7,16.9,19,15.5,14.1,6.3,77442,108726,48837,72442,36867,105671
2021-22,2021,10,Region 1,36.2,49.4,48.4,44.5,40.8,23.6,34.4,47.6,45.8,42.7,38.4,22.4,38,51.2,51,46.3,43.2,24.8,10112,13934,4763,8307,3167,11802
2021-22,2021,10,Region 10,29.5,44.6,39.3,35.5,27.5,19.6,27.9,43.2,36.1,33.2,24.8,18.6,31.1,46,42.5,37.8,30.2,20.6,6884,9748,2892,4186,2056,10366
2021-22,2021,10,Region 2,30.5,46,44.5,41.2,34.8,17.7,28.5,44,41.6,39,32.1,16.5,32.5,48,47.4,43.4,37.5,18.9,6411,8494,3000,4018,2234,8029
2021-22,2021,10,Region 3,32.5,46.3,44.1,42.3,35.8,20.4,30.1,43.8,42,40.8,33.9,19,34.9,48.8,46.2,43.8,37.7,21.8,8130,11143,7048,11067,6246,10501
2021-22,2021,10,Region 4,24.3,41,31.1,29.3,26.9,14.9,22.9,39.4,29.3,28,25.3,13.9,25.7,42.6,32.9,30.6,28.5,15.9,9540,14220,7382,10763,5532,12302
2021-22,2021,10,Region 5,30.6,45.3,39.4,34.4,31.7,19.3,29,43.7,37.4,33,29.9,18.3,32.2,46.9,41.4,35.8,33.5,20.3,10433,13185,5721,8303,4348,13928
2021-22,2021,10,Region 6,23.7,42.7,36.1,33.1,28.7,14.1,21.7,40.5,33.9,31.6,26.9,12.9,25.7,44.9,38.3,34.6,30.5,15.3,6288,9267,6726,9400,4850,9002
2021-22,2021,10,Region 7,32.1,46.8,40.6,40,30.3,19,30.3,45.2,37.8,37.9,27.7,18,33.9,48.4,43.4,42.1,32.9,20,7792,11669,3200,4233,2177,11397
2021-22,2021,10,Region 8,31.6,47,41.2,39.7,32.9,22.2,30,45.4,38.3,37.6,30.4,21.2,33.2,48.6,44.1,41.8,35.4,23.2,8063,11185,4200,6117,3477,12698
2021-22,2021,10,Region 9,29.2,42.4,40.5,32.8,27.5,18.6,25.9,38.9,37.7,30.8,24.7,16.2,32.5,45.9,43.3,34.8,30.3,21,3789,5881,3905,6048,2780,5646
2021-22,2021,10,United States,28.8,44.3,38.8,35.1,30.5,17.9,28.2,43.7,38,34.5,29.8,17.5,29.4,44.9,39.6,35.7,31.2,18.3,77442,108726,48837,72442,36867,105671
2021-22,2021,11,Region 1,50.1,64,64.3,60.9,52.8,34.4,48.3,62.4,61.8,59.1,50.3,33,51.9,65.6,66.8,62.7,55.3,35.8,10112,13934,4763,8307,3167,11802
2021-22,2021,11,Region 10,40.2,57.2,53.1,47.6,35.6,27.3,38.6,55.6,49.8,45.1,32.6,26.1,41.8,58.8,56.4,50.1,38.6,28.5,6884,9748,2892,4186,2056,10366
2021-22,2021,11,Region 2,43,59.1,59.1,51.4,45.4,26.6,40.8,57.1,56.2,49.1,42.6,25.2,45.2,61.1,62,53.7,48.2,28,6411,8494,3000,4018,2234,8029
2021-22,2021,11,Region 3,43.8,59.9,57.2,54.4,46.5,30.2,41.3,57.4,55.1,52.8,44.5,28.2,46.3,62.4,59.3,56,48.5,32.2,8130,11143,7048,11067,6246,10501
2021-22,2021,11,Region 4,32.7,52.7,39.8,39.3,33.6,21.6,31.1,51.1,37.9,37.9,31.8,20.4,34.3,54.3,41.7,40.7,35.4,22.8,9540,14220,7382,10763,5532,12302
2021-22,2021,11,Region 5,41.7,58.5,51.5,46.2,41.4,27.8,39.9,56.9,49.4,44.6,39.4,26.6,43.5,60.1,53.6,47.8,43.4,29,10433,13185,5721,8303,4348,13928
2021-22,2021,11,Region 6,32.2,55.7,47.1,43.1,37.7,20.8,29.8,53.5,44.8,41.4,35.7,19.4,34.6,57.9,49.4,44.8,39.7,22.2,6288,9267,6726,9400,4850,9002
2021-22,2021,11,Region 7,43.2,61.8,55,51.8,40.8,26.9,41.2,60.2,52.1,49.6,37.9,25.5,45.2,63.4,57.9,54,43.7,28.3,7792,11669,3200,4233,2177,11397
2021-22,2021,11,Region 8,42.5,60,53.5,50.7,43.1,30.2,40.7,58.4,50.5,48.5,40.3,29,44.3,61.6,56.5,52.9,45.9,31.4,8063,11185,4200,6117,3477,12698
2021-22,2021,11,Region 9,38.2,53.3,50.4,41.6,36.2,26.2,34.5,49.6,47.4,39.5,33.1,23.5,41.9,57,53.4,43.7,39.3,28.9,3789,5881,3905,6048,2780,5646
2021-22,2021,11,United States,39.1,57.2,50.3,45.8,39.6,25.9,38.3,56.4,49.4,45.2,38.8,25.3,39.9,58,51.2,46.4,40.4,26.5,77442,108726,48837,72442,36867,105671
2021-22,2021,12,Region 1,55.7,69.4,72.5,66.9,57.9,40.1,53.9,67.8,70,65.1,55.3,38.5,57.5,71,75,68.7,60.5,41.7,10112,13934,4763,8307,3167,11802
2021-22,2021,12,Region 10,44.6,61.1,59.3,52.9,38.9,31.5,42.8,59.5,56,50.3,35.7,30.3,46.4,62.7,62.6,55.5,42.1,32.7,6884,9748,2892,4186,2056,10366
2021-22,2021,12,Region 2,48.4,63.7,64.5,58.1,51.3,31.8,46.2,61.7,61.5,55.7,48.3,30.2,50.6,65.7,67.5,60.5,54.3,33.4,6411,8494,3000,4018,2234,8029
2021-22,2021,12,Region 3,48.3,65,63,59,51.3,35.3,45.6,62.3,60.8,57.4,49.2,33.3,51,67.7,65.2,60.6,53.4,37.3,8130,11143,7048,11067,6246,10501
2021-22,2021,12,Region 4,36.9,57.8,45.8,43,37.5,25.3,35.1,56.2,43.7,41.5,35.6,24.1,38.7,59.4,47.9,44.5,39.4,26.5,9540,14220,7382,10763,5532,12302
2021-22,2021,12,Region 5,45.6,62.9,57,51.1,44.3,32,43.8,61.3,54.9,49.5,42.2,30.8,47.4,64.5,59.1,52.7,46.4,33.2,10433,13185,5721,8303,4348,13928
2021-22,2021,12,Region 6,37,59.7,54.1,47.1,41.8,24.1,34.5,57.5,51.7,45.4,39.7,22.5,39.5,61.9,56.5,48.8,43.9,25.7,6288,9267,6726,9400,4850,9002
2021-22,2021,12,Region 7,47.6,66.5,59.8,55.8,43.7,30.2,45.6,64.9,56.8,53.6,40.7,28.8,49.6,68.1,62.8,58,46.7,31.6,7792,11669,3200,4233,2177,11397
2021-22,2021,12,Region 8,46.5,64.3,59.5,55.2,45.8,33.8,44.7,62.9,56.5,53,43,32.6,48.3,65.7,62.5,57.4,48.6,35,8063,11185,4200,6117,3477,12698
2021-22,2021,12,Region 9,41.3,57.6,56.2,46.7,41,30.3,37.2,53.9,53.1,44.5,37.7,27,45.4,61.3,59.3,48.9,44.3,33.6,3789,5881,3905,6048,2780,5646
2021-22,2021,12,United States,43.5,61.8,56.3,50.5,43.6,30,42.7,61,55.4,49.8,42.8,29.4,44.3,62.6,57.2,51.2,44.4,30.6,77442,108726,48837,72442,36867,105671
2022-23,2022,1,Region 1,57.9,72.6,75.5,71.7,61.3,44,55.9,71,72.5,69.4,58.2,42.2,59.9,74.2,78.5,74,64.4,45.8,10587,15779,3520,4903,2836,12032
2022-23,2022,1,Region 10,46.8,66.9,63,52.2,44.7,33.8,45,65.5,59,49.1,40.9,32.6,48.6,68.3,67,55.3,48.5,35,8633,12533,2349,2761,1790,13434
2022-23,2022,1,Region 2,49.7,65.8,67.6,62,54.4,34.2,47.7,64,64.3,59.4,51.1,32.6,51.7,67.6,70.9,64.6,57.7,35.8,5494,7022,2448,3124,1861,8173
2022-23,2022,1,Region 3,53.1,71.6,66.8,62.4,53.4,38.8,50.4,69.6,64.5,60.8,51,36.8,55.8,73.6,69.1,64,55.8,40.8,7287,11423,6352,9405,4748,9382
2022-23,2022,1,Region 4,39.9,62.9,51.6,47.4,40,25.8,37.9,61.3,49.3,45.7,38,24.4,41.9,64.5,53.9,49.1,42,27.2,9291,14757,6502,7837,4745,11911
2022-23,2022,1,Region 5,47.1,64.9,61,55.3,45.2,32.6,45.3,63.5,58.7,53.5,43,31.4,48.9,66.3,63.3,57.1,47.4,33.8,12036,17496,5328,6801,4111,15319
2022-23,2022,1,Region 6,39.1,58.7,56.5,53.8,44.1,26.1,36.2,56,53.8,51.8,41.7,24.3,42,61.4,59.2,55.8,46.5,27.9,5690,8290,5816,8630,4245,8479
2022-23,2022,1,Region 7,46,64.7,64.5,55,46.7,32.9,43.8,62.9,61.2,52.4,43.6,31.3,48.2,66.5,67.8,57.6,49.8,34.5,6138,9622,2695,3233,2009,10062
2022-23,2022,1,Region 8,47.9,63.3,64.3,55.7,47.8,34.3,45.7,61.5,61.1,53.3,45,32.7,50.1,65.1,67.5,58.1,50.6,35.9,5551,7878,3741,5202,3155,9161
2022-23,2022,1,Region 9,46,61.2,62.8,55.9,48.6,31.6,43.3,59,59.4,53.4,45.1,29.8,48.7,63.4,66.2,58.4,52.1,33.4,5779,9156,3487,5077,2544,8860
2022-23,2022,1,United States,45.7,64.2,60.6,55.4,46.6,31.4,44.9,63.6,59.6,54.7,45.7,30.8,46.5,64.8,61.6,56.1,47.5,32,76486,113956,42238,56973,32044,106813
2022-23,2022,2,Region 1,59.2,74.3,77.7,72.8,62.6,46,57.2,72.7,74.7,70.5,59.5,44.2,61.2,75.9,80.7,75.1,65.7,47.8,10587,15779,3520,4903,2836,12032
2022-23,2022,2,Region 10,48.9,69.8,64.6,54.3,45.7,35.4,47.1,68.4,60.6,51.1,41.9,34.2,50.7,71.2,68.6,57.5,49.5,36.6,8633,12533,2349,2761,1790,13434
2022-23,2022,2,Region 2,51.8,68,70.7,63.2,55.3,35.9,49.6,66.2,67.3,60.6,52,34.3,54,69.8,74.1,65.8,58.6,37.5,5494,7022,2448,3124,1861,8173
2022-23,2022,2,Region 3,55.1,73.9,70.7,63.6,54.5,40.7,52.4,71.9,68.3,61.9,52.1,38.5,57.8,75.9,73.1,65.3,56.9,42.9,7287,11423,6352,9405,4748,9382
2022-23,2022,2,Region 4,42.3,65,53.9,49.5,41.1,27.3,40.3,63.4,51.5,47.7,39,25.9,44.3,66.6,56.3,51.3,43.2,28.7,9291,14757,6502,7837,4745,11911
2022-23,2022,2,Region 5,48.9,67,63,56.6,45.9,33.9,47.1,65.6,60.6,54.8,43.6,32.7,50.7,68.4,65.4,58.4,48.2,35.1,12036,17496,5328,6801,4111,15319
2022-23,2022,2,Region 6,41.5,61.8,59.2,55.2,45.1,27.6,38.6,59.1,56.5,53.2,42.7,25.6,44.4,64.5,61.9,57.2,47.5,29.6,5690,8290,5816,8630,4245,8479
2022-23,2022,2,Region 7,47.3,66.4,65.9,55.8,47.7,34.2,45.1,64.6,62.6,53.2,44.5,32.6,49.5,68.2,69.2,58.4,50.9,35.8,6138,9622,2695,3233,2009,10062
2022-23,2022,2,Region 8,49.6,65.5,65.7,57.2,49,35.2,47.4,63.7,62.5,54.8,46.1,33.6,51.8,67.3,68.9,59.6,51.9,36.8,5551,7878,3741,5202,3155,9161
2022-23,2022,2,Region 9,48.7,64.4,64.7,57.8,49.6,34,46,62.2,61.2,55.3,46,32,51.4,66.6,68.2,60.3,53.2,36,5779,9156,3487,5077,2544,8860
2022-23,2022,2,United States,47.8,66.6,63,57,47.6,33.1,47,66,62,56.2,46.7,32.5,48.6,67.2,64,57.8,48.5,33.7,76486,113956,42238,56973,32044,106813
2022-23,2022,3,Region 1,60.2,75.7,79,73.4,63.2,47.5,58,74.1,76,71.1,60,45.5,62.4,77.3,82,75.7,66.4,49.5,10587,15779,3520,4903,2836,12032
2022-23,2022,3,Region 10,49.7,71,65.2,55,46.2,36.1,47.9,69.6,61.2,51.8,42.4,34.9,51.5,72.4,69.2,58.2,50,37.3,8633,12533,2349,2761,1790,13434
2022-23,2022,3,Region 2,53.1,69.7,70.9,63.8,55.7,37,50.9,67.7,67.5,61.2,52.3,35.2,55.3,71.7,74.3,66.4,59.1,38.8,5494,7022,2448,3124,1861,8173
2022-23,2022,3,Region 3,55.6,75.1,71.7,64.8,55.6,42.1,52.9,73.1,69.3,63.1,53.1,39.9,58.3,77.1,74.1,66.5,58.1,44.3,7287,11423,6352,9405,4748,9382
2022-23,2022,3,Region 4,43.2,66.9,56.1,50.3,41.8,28,41.2,65.3,53.5,48.5,39.7,26.6,45.2,68.5,58.7,52.1,43.9,29.4,9291,14757,6502,7837,4745,11911
2022-23,2022,3,Region 5,49.9,68.7,63.5,57.4,46.6,34.7,48.1,67.3,61.1,55.6,44.3,33.3,51.7,70.1,65.9,59.2,48.9,36.1,12036,17496,5328,6801,4111,15319
2022-23,2022,3,Region 6,42.4,62.6,60.1,56.2,45.3,28.5,39.3,59.9,57.3,54.2,42.9,26.5,45.5,65.3,62.9,58.2,47.7,30.5,5690,8290,5816,8630,4245,8479
2022-23,2022,3,Region 7,48.4,67.2,66.4,56.1,48.1,34.9,46.2,65.4,63.1,53.5,44.9,33.3,50.6,69,69.7,58.7,51.3,36.5,6138,9622,2695,3233,2009,10062
2022-23,2022,3,Region 8,50.5,66.9,66.3,57.5,49.7,36.2,48.1,64.9,63.1,55.1,46.8,34.6,52.9,68.9,69.5,59.9,52.6,37.8,5551,7878,3741,5202,3155,9161
2022-23,2022,3,Region 9,49.8,65.7,66.6,59.9,50,35.3,46.9,63.5,63,57.2,46.4,33.3,52.7,67.9,70.2,62.6,53.6,37.3,5779,9156,3487,5077,2544,8860
2022-23,2022,3,United States,48.8,68,64.2,58,48.2,34,48,67.4,63.1,57.2,47.2,33.4,49.6,68.6,65.3,58.8,49.2,34.6,76486,113956,42238,56973,32044,106813
2022-23,2022,4,Region 1,60.7,76.9,79.9,74,64,47.9,58.5,75.3,76.7,71.7,60.8,45.9,62.9,78.5,83.1,76.3,67.2,49.9,10587,15779,3520,4903,2836,12032
2022-23,2022,4,Region 10,49.9,72,69.6,55.4,46.2,36.7,48.1,70.4,64.3,52.2,42.4,35.3,51.7,73.6,74.9,58.6,50,38.1,8633,12533,2349,2761,1790,13434
2022-23,2022,4,Region 2,53.9,70.6,72.2,65.3,56.2,37.7,51.7,68.6,68.7,62.5,52.8,35.9,56.1,72.6,75.7,68.1,59.6,39.5,5494,7022,2448,3124,1861,8173
2022-23,2022,4,Region 3,56.3,75.9,72.1,65.3,56.2,42.5,53.6,73.9,69.7,63.6,53.6,40.3,59,77.9,74.5,67,58.8,44.7,7287,11423,6352,9405,4748,9382
2022-23,2022,4,Region 4,43.9,67.6,56.7,51.7,42.3,28.9,41.9,66,54.1,49.8,40.1,27.5,45.9,69.2,59.3,53.6,44.5,30.3,9291,14757,6502,7837,4745,11911
2022-23,2022,4,Region 5,50.6,69.7,64.2,58.3,46.6,35.3,48.8,68.3,61.8,56.4,44.3,33.9,52.4,71.1,66.6,60.2,48.9,36.7,12036,17496,5328,6801,4111,15319
2022-23,2022,4,Region 6,43.6,63.1,61.1,56.6,46.1,29.3,40.5,60.4,58.3,54.6,43.6,27.1,46.7,65.8,63.9,58.6,48.6,31.5,5690,8290,5816,8630,4245,8479
2022-23,2022,4,Region 7,48.5,68,66.7,56.8,48.1,35.2,46.3,66.2,63.4,54.1,44.9,33.6,50.7,69.8,70,59.5,51.3,36.8,6138,9622,2695,3233,2009,10062
2022-23,2022,4,Region 8,51,67.6,66.9,58.3,49.7,36.5,48.6,65.6,63.6,55.8,46.8,34.9,53.4,69.6,70.2,60.8,52.6,38.1,5551,7878,3741,5202,3155,9161
2022-23,2022,4,Region 9,50.4,67.1,67.7,60.3,51.6,36.2,47.5,64.7,64,57.6,47.7,34,53.3,69.5,71.4,63,55.5,38.4,5779,9156,3487,5077,2544,8860
2022-23,2022,4,United States,49.5,69,65.1,58.8,48.7,34.8,48.7,68.2,64,58,47.7,34.2,50.3,69.8,66.2,59.6,49.7,35.4,76486,113956,42238,56973,32044,106813
2022-23,2022,5,Region 1,61.5,77.6,81.5,74,64,48.3,59,75.8,78.2,71.7,60.8,46.3,64,79.4,84.8,76.3,67.2,50.3,10587,15779,3520,4903,2836,12032
2022-23,2022,5,Region 10,50.1,72.5,71.3,55.5,46.9,36.9,48.3,70.9,66.1,52.3,42.9,35.5,51.9,74.1,76.5,58.7,50.9,38.3,8633,12533,2349,2761,1790,13434
2022-23,2022,5,Region 2,54.2,71.2,72.6,66.2,56.2,38.3,52,69.2,69.1,63.3,52.8,36.5,56.4,73.2,76.1,69.1,59.6,40.1,5494,7022,2448,3124,1861,8173
2022-23,2022,5,Region 3,56.5,77.1,72.9,65.4,57.5,42.5,53.8,75.1,70.4,63.7,54.8,40.3,59.2,79.1,75.4,67.1,60.2,44.7,7287,11423,6352,9405,4748,9382
2022-23,2022,5,Region 4,44.7,68.3,56.9,52,42.7,29.8,42.5,66.7,54.3,50.1,40.4,28,46.9,69.9,59.5,53.9,45,31.6,9291,14757,6502,7837,4745,11911
2022-23,2022,5,Region 5,50.9,70.6,65,58.6,46.8,35.7,49.1,69.2,62.5,56.7,44.5,34.3,52.7,72,67.5,60.5,49.1,37.1,12036,17496,5328,6801,4111,15319
2022-23,2022,5,Region 6,44.7,63.4,61.5,57,46.1,29.6,41.4,60.7,58.6,54.9,43.6,27.4,48,66.1,64.4,59.1,48.6,31.8,5690,8290,5816,8630,4245,8479
2022-23,2022,5,Region 7,48.8,68.7,66.9,56.8,48.1,35.5,46.6,66.7,63.6,54.1,44.9,33.9,51,70.7,70.2,59.5,51.3,37.1,6138,9622,2695,3233,2009,10062
2022-23,2022,5,Region 8,51.3,69.4,67.1,58.6,49.7,37.2,48.9,67.2,63.8,56.1,46.8,35.4,53.7,71.6,70.4,61.1,52.6,39,5551,7878,3741,5202,3155,9161
2022-23,2022,5,Region 9,51.5,68.1,67.8,61.8,51.6,36.6,48.6,65.6,64.1,59,47.7,34.4,54.4,70.6,71.5,64.6,55.5,38.8,5779,9156,3487,5077,2544,8860
2022-23,2022,5,United States,50.1,69.7,65.6,59.3,49,35.2,49.1,68.9,64.5,58.5,48,34.6,51.1,70.5,66.7,60.1,50,35.8,76486,113956,42238,56973,32044,106813
2022-23,2022,7,Region 1,,0.6,2.8,1.1,0.9,0.5,,0.4,1.8,0.6,0.4,0.3,,0.8,3.8,1.6,1.4,0.7,,15779,3520,4903,2836,12032
2022-23,2022,7,Region 10,,,3,0.9,,0.4,,,1.7,0.4,,0.2,,,4.3,1.4,,0.6,,,2349,2761,,13434
2022-23,2022,7,Region 2,,0.6,2.2,1.2,1.1,,,0.4,1.2,0.7,0.5,,,0.8,3.2,1.7,1.7,,,7022,2448,3124,1861,
2022-23,2022,7,Region 3,,0.7,2.2,1.5,1.3,,,0.3,1.6,1.1,0.8,,,1.1,2.8,1.9,1.8,,,11423,6352,9405,4748,
2022-23,2022,7,Region 4,,0.4,2.1,1.2,0.8,,,0.2,1.6,0.9,0.5,,,0.6,2.6,1.5,1.1,,,14757,6502,7837,4745,
2022-23,2022,7,Region 5,,0.6,2.3,1.3,0.8,,,0.4,1.7,0.9,0.5,,,0.8,2.9,1.7,1.1,,,17496,5328,6801,4111,
2022-23,2022,7,Region 6,,0.5,2.6,1.8,1.5,,,0.3,1.8,1.3,1,,,0.7,3.4,2.3,2,,,8290,5816,8630,4245,
2022-23,2022,7,Region 7,,0.5,2.8,1,,,,0.3,1.7,0.5,,,,0.7,3.9,1.5,,,,9622,2695,3233,,
2022-23,2022,7,Region 8,,,1.7,0.9,,,,,1,0.5,,,,,2.4,1.3,,,,,3741,5202,,
2022-23,2022,7,Region 9,0.7,0.7,2.1,2,1.3,0.5,0.3,0.5,1.3,1.4,0.7,0.3,1.1,0.9,2.9,2.6,1.9,0.7,5779,9156,3487,5077,2544,8860
2022-23,2022,7,United States,0.4,0.5,2.3,1.4,1,0.3,0.4,0.5,2,1.2,0.8,0.3,0.4,0.5,2.6,1.6,1.2,0.3,76486,113956,42238,56973,32044,106813
2022-23,2022,8,Region 1,1.5,2.4,7.8,4.9,3.6,1.5,1.1,2,6.1,3.9,2.6,1.1,1.9,2.8,9.5,5.9,4.6,1.9,10587,15779,3520,4903,2836,12032
2022-23,2022,8,Region 10,1.2,1.9,6.4,3.2,3.5,1.2,1,1.5,4.7,2.3,2.3,1,1.4,2.3,8.1,4.1,4.7,1.4,8633,12533,2349,2761,1790,13434
2022-23,2022,8,Region 2,1.4,2.8,6.6,5.8,4.4,1.4,1,2.2,5.1,4.7,3.2,1,1.8,3.4,8.1,6.9,5.6,1.8,5494,7022,2448,3124,1861,8173
2022-23,2022,8,Region 3,1.3,2.8,7.5,5.8,4.4,1.5,0.9,2,6.4,5.1,3.6,1.1,1.7,3.6,8.6,6.5,5.2,1.9,7287,11423,6352,9405,4748,9382
2022-23,2022,8,Region 4,1.5,2.2,6.7,5,4.5,1.5,1.1,1.8,5.8,4.3,3.7,1.1,1.9,2.6,7.6,5.7,5.3,1.9,9291,14757,6502,7837,4745,11911
2022-23,2022,8,Region 5,1.3,2.5,6.4,5.6,3.9,1.3,1.1,2.1,5.5,4.9,3.2,1.1,1.5,2.9,7.3,6.3,4.6,1.5,12036,17496,5328,6801,4111,15319
2022-23,2022,8,Region 6,1.5,2.7,9,7,5,1.4,0.9,2.1,7.6,6.1,4.1,1,2.1,3.3,10.4,7.9,5.9,1.8,5690,8290,5816,8630,4245,8479
